Sentence;Degree of Truth;Degree of Support;Degree of Focus
For almost no records in low depression and high mania, context_avg_day_duration_outgoing is low;1.0;0.0010482180293501049;0.011530398322851153
For some records in high depression and medium mania, context_avg_day_duration_outgoing is low;0.7309800913283829;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_avg_day_duration_outgoing is medium;0.49078235373154744;0.01781970649895178;0.04716981132075472
For some records in low depression and low mania, context_avg_day_duration_outgoing is medium;0.1758843129351191;0.01781970649895178;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_day_duration_outgoing is medium;0.7699270426543153;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_day_duration_outgoing is medium;0.3245843547451803;0.010482180293501049;0.01939203354297694
For some records in low depression and medium mania, context_avg_day_duration_outgoing is medium;0.3420823119214862;0.010482180293501049;0.01939203354297694
For almost no records in high depression and low mania, context_avg_day_duration_outgoing is medium;1.0;0.0041928721174004195;0.007337526205450734
For almost no records in low depression and high mania, context_avg_day_duration_outgoing is medium;1.0;0.0031446540880503146;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_day_duration_outgoing is medium;0.4992421481333525;0.007337526205450734;0.018867924528301886
For some records in high depression and medium mania, context_avg_day_duration_outgoing is medium;0.16742451853331414;0.007337526205450734;0.018867924528301886
For almost no records in low depression and low mania, context_avg_day_duration_outgoing is high;0.870645915978493;0.013626834381551363;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_day_duration_outgoing is high;1.0;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_day_duration_outgoing is high;0.21010646241635034;0.010482180293501049;0.01939203354297694
For some records in low depression and medium mania, context_avg_day_duration_outgoing is high;0.4565602042503162;0.010482180293501049;0.01939203354297694
For almost no records in high depression and low mania, context_avg_day_duration_outgoing is high;0.651827869958182;0.005241090146750524;0.007337526205450734
For some records in high depression and low mania, context_avg_day_duration_outgoing is high;0.014838796708484718;0.005241090146750524;0.007337526205450734
For some records in low depression and high mania, context_avg_day_duration_outgoing is high;0.289828992043123;0.008385744234800839;0.011530398322851153
For most records in low depression and high mania, context_avg_day_duration_outgoing is high;0.7101710079568769;0.008385744234800839;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_day_duration_outgoing is high;1.0;0.0031446540880503146;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_outgoing is low;0.8733228279128412;0.012578616352201259;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_outgoing is low;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, context_stddev_duration_outgoing is low;1.0;0.0031446540880503146;0.01939203354297694
For some records in high depression and low mania, context_stddev_duration_outgoing is low;0.8751599547409319;0.006289308176100629;0.007337526205450734
For almost no records in low depression and high mania, context_stddev_duration_outgoing is low;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_outgoing is low;0.6966113386662331;0.006289308176100629;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_outgoing is medium;1.0;0.015723270440251572;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_outgoing is medium;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, context_stddev_duration_outgoing is medium;0.371894477962987;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_stddev_duration_outgoing is medium;0.2947721887036795;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_stddev_duration_outgoing is medium;0.999973416378114;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_stddev_duration_outgoing is medium;0.35941429309913187;0.0041928721174004195;0.011530398322851153
For some records in low depression and high mania, context_stddev_duration_outgoing is medium;0.3072523735675347;0.0041928721174004195;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_outgoing is medium;0.5736712431095049;0.008385744234800839;0.018867924528301886
For some records in high depression and medium mania, context_stddev_duration_outgoing is medium;0.09299542355716171;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_stddev_duration_outgoing is high;0.7137793440970526;0.01781970649895178;0.04716981132075472
For almost no records in medium depression and medium mania, context_stddev_duration_outgoing is high;1.0;0.0010482180293501049;0.011530398322851153
For almost no records in low depression and medium mania, context_stddev_duration_outgoing is high;0.6335688288150837;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_stddev_duration_outgoing is high;0.033097837851583004;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_stddev_duration_outgoing is high;1.0;0.0020964360587002098;0.007337526205450734
For some records in low depression and high mania, context_stddev_duration_outgoing is high;1.0;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_stddev_duration_outgoing is high;1.0;0.0031446540880503146;0.018867924528301886
For some records in low depression and low mania, context_no_nottakencalls is low;0.4444444444444441;0.027253668763102725;0.04716981132075472
For most records in low depression and low mania, context_no_nottakencalls is low;0.5555555555555559;0.027253668763102725;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_nottakencalls is low;0.5151515151515152;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, context_no_nottakencalls is low;0.15151515151515138;0.0031446540880503146;0.011530398322851153
For some records in low depression and medium mania, context_no_nottakencalls is low;1.0;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_no_nottakencalls is low;0.9047619047619049;0.0031446540880503146;0.007337526205450734
For almost no records in low depression and high mania, context_no_nottakencalls is low;1.0;0.0010482180293501049;0.011530398322851153
For some records in high depression and medium mania, context_no_nottakencalls is low;1.0;0.009433962264150943;0.018867924528301886
For some records in low depression and low mania, context_no_nottakencalls is medium;0.40740740740740755;0.027253668763102725;0.04716981132075472
For most records in low depression and low mania, context_no_nottakencalls is medium;0.5925925925925924;0.027253668763102725;0.04716981132075472
For some records in medium depression and medium mania, context_no_nottakencalls is medium;1.0;0.005241090146750524;0.011530398322851153
For some records in low depression and medium mania, context_no_nottakencalls is medium;1.0;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_no_nottakencalls is medium;1.0;0.0010482180293501049;0.007337526205450734
For some records in low depression and high mania, context_no_nottakencalls is medium;0.7575757575757576;0.0041928721174004195;0.011530398322851153
For some records in high depression and medium mania, context_no_nottakencalls is medium;0.0740740740740742;0.012578616352201259;0.018867924528301886
For most records in high depression and medium mania, context_no_nottakencalls is medium;0.9259259259259258;0.012578616352201259;0.018867924528301886
For almost no records in low depression and low mania, context_no_nottakencalls is high;0.15555555555555584;0.01781970649895178;0.04716981132075472
For some records in low depression and low mania, context_no_nottakencalls is high;0.5111111111111106;0.01781970649895178;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_nottakencalls is high;0.5151515151515152;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, context_no_nottakencalls is high;0.15151515151515138;0.0031446540880503146;0.011530398322851153
For some records in low depression and medium mania, context_no_nottakencalls is high;0.8648648648648651;0.010482180293501049;0.01939203354297694
For most records in low depression and medium mania, context_no_nottakencalls is high;0.1351351351351349;0.010482180293501049;0.01939203354297694
For some records in high depression and low mania, context_no_nottakencalls is high;0.8949096880131366;0.006289308176100629;0.007337526205450734
For some records in low depression and high mania, context_no_nottakencalls is high;1.0;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_no_nottakencalls is high;0.1111111111111111;0.006289308176100629;0.018867924528301886
For some records in high depression and medium mania, context_no_nottakencalls is high;0.5555555555555554;0.006289308176100629;0.018867924528301886
For most records in low depression and low mania, context_no_sms is low;1.0;0.031446540880503145;0.04716981132075472
For most records in medium depression and medium mania, context_no_sms is low;1.0;0.008385744234800839;0.011530398322851153
For almost no records in low depression and medium mania, context_no_sms is low;1.0;0.0031446540880503146;0.01939203354297694
For some records in high depression and low mania, context_no_sms is low;1.0;0.006289308176100629;0.007337526205450734
For almost no records in low depression and high mania, context_no_sms is low;0.5324675324675322;0.0031446540880503146;0.011530398322851153
For some records in low depression and high mania, context_no_sms is low;0.13419913419913443;0.0031446540880503146;0.011530398322851153
For almost no records in high depression and medium mania, context_no_sms is low;0.7009602194787377;0.007337526205450734;0.018867924528301886
For some records in low depression and low mania, context_no_sms is medium;1.0;0.023060796645702306;0.04716981132075472
For most records in medium depression and medium mania, context_no_sms is medium;1.0;0.008385744234800839;0.011530398322851153
For almost no records in low depression and medium mania, context_no_sms is medium;1.0;0.005241090146750524;0.01939203354297694
For almost no records in high depression and low mania, context_no_sms is medium;1.0;0.0020964360587002098;0.007337526205450734
For almost no records in low depression and high mania, context_no_sms is medium;1.0;0.0041928721174004195;0.011530398322851153
For some records in high depression and medium mania, context_no_sms is medium;1.0;0.010482180293501049;0.018867924528301886
For some records in low depression and low mania, context_no_sms is high;0.9027777777777781;0.02410901467505241;0.04716981132075472
For most records in low depression and low mania, context_no_sms is high;0.0972222222222219;0.02410901467505241;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_sms is high;0.5447154471544722;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, context_no_sms is high;0.12195121951219448;0.0031446540880503146;0.011530398322851153
For some records in low depression and medium mania, context_no_sms is high;0.9431318353012843;0.009433962264150943;0.01939203354297694
For almost no records in high depression and low mania, context_no_sms is high;1.0;0.0020964360587002098;0.007337526205450734
For some records in low depression and high mania, context_no_sms is high;1.0;0.007337526205450734;0.011530398322851153
For almost no records in high depression and medium mania, context_no_sms is high;0.6296296296296298;0.005241090146750524;0.018867924528301886
For some records in high depression and medium mania, context_no_sms is high;0.0370370370370369;0.005241090146750524;0.018867924528301886
For almost no records in low depression and low mania, context_avg_len_sms is low;1.0;0.010482180293501049;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_len_sms is low;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_len_sms is low;0.40767692704620706;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_avg_len_sms is low;0.2589897396204595;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_avg_len_sms is low;1.0;0.0020964360587002098;0.007337526205450734
For almost no records in low depression and high mania, context_avg_len_sms is low;1.0;0.0010482180293501049;0.011530398322851153
For some records in high depression and medium mania, context_avg_len_sms is low;1.0;0.009433962264150943;0.018867924528301886
For almost no records in low depression and low mania, context_avg_len_sms is medium;1.0;0.010482180293501049;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_len_sms is medium;1.0;0.0010482180293501049;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_len_sms is medium;0.5066774332731081;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_avg_len_sms is medium;0.15998923339355853;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_avg_len_sms is medium;1.0;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_avg_len_sms is medium;1.0;0.0031446540880503146;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_len_sms is medium;0.27925927298753656;0.010482180293501049;0.018867924528301886
For some records in high depression and medium mania, context_avg_len_sms is medium;0.38740739367912996;0.010482180293501049;0.018867924528301886
For almost no records in low depression and low mania, context_avg_len_sms is high;1.0;0.007337526205450734;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_len_sms is high;1.0;0.0010482180293501049;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_len_sms is high;0.19909076028376702;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_avg_len_sms is high;0.4675759063828995;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_avg_len_sms is high;1.0;0.0031446540880503146;0.007337526205450734
For most records in low depression and high mania, context_avg_len_sms is high;1.0;0.008385744234800839;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_len_sms is high;0.9975469225832777;0.006289308176100629;0.018867924528301886
For almost no records in low depression and low mania, context_no_calls is low;0.22222222222222554;0.01781970649895178;0.04716981132075472
For some records in low depression and low mania, context_no_calls is low;0.4444444444444409;0.01781970649895178;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_calls is low;0.5151515151515152;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, context_no_calls is low;0.15151515151515138;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_no_calls is low;1.0;0.0041928721174004195;0.01939203354297694
For almost no records in high depression and low mania, context_no_calls is low;0.20748299319727886;0.005241090146750524;0.007337526205450734
For some records in high depression and low mania, context_no_calls is low;0.45918367346938765;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_no_calls is low;0.2878787878787878;0.0041928721174004195;0.011530398322851153
For some records in low depression and high mania, context_no_calls is low;0.37878787878787873;0.0041928721174004195;0.011530398322851153
For almost no records in high depression and medium mania, context_no_calls is low;0.48148148148148173;0.005241090146750524;0.018867924528301886
For some records in high depression and medium mania, context_no_calls is low;0.18518518518518487;0.005241090146750524;0.018867924528301886
For almost no records in low depression and low mania, context_no_calls is medium;0.2161886196973921;0.0220125786163522;0.04716981132075472
For some records in low depression and low mania, context_no_calls is medium;0.4504780469692744;0.0220125786163522;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_calls is medium;0.8181818181818179;0.0031446540880503146;0.011530398322851153
For some records in low depression and medium mania, context_no_calls is medium;1.0;0.009433962264150943;0.01939203354297694
For almost no records in high depression and low mania, context_no_calls is medium;0.09461966604824458;0.006289308176100629;0.007337526205450734
For some records in high depression and low mania, context_no_calls is medium;0.5720470006184218;0.006289308176100629;0.007337526205450734
For some records in low depression and high mania, context_no_calls is medium;1.0;0.007337526205450734;0.011530398322851153
For almost no records in high depression and medium mania, context_no_calls is medium;0.3580246913580247;0.006289308176100629;0.018867924528301886
For some records in high depression and medium mania, context_no_calls is medium;0.30864197530864185;0.006289308176100629;0.018867924528301886
For almost no records in low depression and low mania, context_no_calls is high;0.5298332908551977;0.016771488469601678;0.04716981132075472
For some records in low depression and low mania, context_no_calls is high;0.13683337581146887;0.016771488469601678;0.04716981132075472
For almost no records in medium depression and medium mania, context_no_calls is high;0.11773472429210122;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_no_calls is high;0.5489319423745652;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, context_no_calls is high;0.5034706837985526;0.009433962264150943;0.01939203354297694
For some records in low depression and medium mania, context_no_calls is high;0.16319598286811396;0.009433962264150943;0.01939203354297694
For almost no records in high depression and low mania, context_no_calls is high;0.7162698412698415;0.005241090146750524;0.007337526205450734
For almost no records in low depression and high mania, context_no_calls is high;1.0;0.0041928721174004195;0.011530398322851153
For some records in high depression and medium mania, context_no_calls is high;0.6966490299823642;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_prc_nottakencalls is low;1.0;0.012578616352201259;0.04716981132075472
For some records in medium depression and medium mania, context_prc_nottakencalls is low;0.7575757575757565;0.0041928721174004195;0.011530398322851153
For almost no records in low depression and medium mania, context_prc_nottakencalls is low;1.0;0.005241090146750524;0.01939203354297694
For almost no records in high depression and low mania, context_prc_nottakencalls is low;1.0;0.0031446540880503146;0.007337526205450734
For almost no records in low depression and high mania, context_prc_nottakencalls is low;1.0;0.0010482180293501049;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_nottakencalls is low;0.7242452536570191;0.005241090146750524;0.018867924528301886
For almost no records in low depression and low mania, context_prc_nottakencalls is medium;1.0;0.013626834381551363;0.04716981132075472
For almost no records in medium depression and medium mania, context_prc_nottakencalls is medium;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, context_prc_nottakencalls is medium;1.0;0.0041928721174004195;0.01939203354297694
For almost no records in high depression and low mania, context_prc_nottakencalls is medium;0.2359977324263067;0.007337526205450734;0.007337526205450734
For some records in high depression and low mania, context_prc_nottakencalls is medium;0.4306689342403598;0.007337526205450734;0.007337526205450734
For almost no records in low depression and high mania, context_prc_nottakencalls is medium;0.6391763243615103;0.005241090146750524;0.011530398322851153
For some records in low depression and high mania, context_prc_nottakencalls is medium;0.027490342305156453;0.005241090146750524;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_nottakencalls is medium;1.0;0.0041928721174004195;0.018867924528301886
For almost no records in low depression and low mania, context_prc_nottakencalls is high;1.0;0.008385744234800839;0.04716981132075472
For almost no records in medium depression and medium mania, context_prc_nottakencalls is high;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, context_prc_nottakencalls is high;0.7005005005005007;0.006289308176100629;0.01939203354297694
For almost no records in high depression and low mania, context_prc_nottakencalls is high;0.10140119485913611;0.005241090146750524;0.007337526205450734
For some records in high depression and low mania, context_prc_nottakencalls is high;0.5652654718075304;0.005241090146750524;0.007337526205450734
For some records in low depression and high mania, context_prc_nottakencalls is high;1.0;0.007337526205450734;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_nottakencalls is high;1.0;0.0041928721174004195;0.018867924528301886
For almost no records in low depression and low mania, context_prc_out_calls is low;1.0;0.016771488469601678;0.04716981132075472
For almost no records in medium depression and medium mania, context_prc_out_calls is low;0.31313131313131337;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_prc_out_calls is low;0.35353535353535315;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, context_prc_out_calls is low;0.1654511654511652;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_prc_out_calls is low;0.5012155012155013;0.008385744234800839;0.01939203354297694
For some records in high depression and low mania, context_prc_out_calls is low;0.8873973727421998;0.007337526205450734;0.007337526205450734
For almost no records in low depression and high mania, context_prc_out_calls is low;0.8060255022577848;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_out_calls is low;0.3017110677929359;0.009433962264150943;0.018867924528301886
For some records in high depression and medium mania, context_prc_out_calls is low;0.3649555988737307;0.009433962264150943;0.018867924528301886
For some records in low depression and low mania, context_prc_out_calls is medium;0.823870502693135;0.020964360587002098;0.04716981132075472
For almost no records in medium depression and medium mania, context_prc_out_calls is medium;1.0;0.0041928721174004195;0.011530398322851153
For some records in low depression and medium mania, context_prc_out_calls is medium;1.0;0.011530398322851153;0.01939203354297694
For almost no records in high depression and low mania, context_prc_out_calls is medium;0.7411375661375649;0.008385744234800839;0.007337526205450734
For almost no records in low depression and high mania, context_prc_out_calls is medium;0.0680367057251293;0.006289308176100629;0.011530398322851153
For some records in low depression and high mania, context_prc_out_calls is medium;0.5986299609415372;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_out_calls is medium;0.4239271918259059;0.008385744234800839;0.018867924528301886
For some records in high depression and medium mania, context_prc_out_calls is medium;0.24273947484076072;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_prc_out_calls is high;0.9908690647467998;0.012578616352201259;0.04716981132075472
For almost no records in medium depression and medium mania, context_prc_out_calls is high;0.8148760330578533;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, context_prc_out_calls is high;0.9150725400725418;0.009433962264150943;0.01939203354297694
For almost no records in high depression and low mania, context_prc_out_calls is high;1.0;0.0041928721174004195;0.007337526205450734
For almost no records in low depression and high mania, context_prc_out_calls is high;0.7524773629806374;0.0041928721174004195;0.011530398322851153
For almost no records in high depression and medium mania, context_prc_out_calls is high;1.0;0.0041928721174004195;0.018867924528301886
For almost no records in low depression and low mania, context_avg_duration_calls is low;0.41086499154592104;0.018867924528301886;0.04716981132075472
For some records in low depression and low mania, context_avg_duration_calls is low;0.25580167512074553;0.018867924528301886;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_duration_calls is low;0.2669025925510072;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_avg_duration_calls is low;0.39976407411565934;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_duration_calls is low;1.0;0.005241090146750524;0.01939203354297694
For almost no records in high depression and low mania, context_avg_duration_calls is low;0.025621654669990192;0.006289308176100629;0.007337526205450734
For some records in high depression and low mania, context_avg_duration_calls is low;0.6410450119966763;0.006289308176100629;0.007337526205450734
For almost no records in low depression and high mania, context_avg_duration_calls is low;1.0;0.0020964360587002098;0.011530398322851153
For some records in high depression and medium mania, context_avg_duration_calls is low;1.0;0.010482180293501049;0.018867924528301886
For almost no records in low depression and low mania, context_avg_duration_calls is medium;0.10055180558691518;0.025157232704402517;0.04716981132075472
For some records in low depression and low mania, context_avg_duration_calls is medium;0.5661148610797513;0.025157232704402517;0.04716981132075472
For almost no records in medium depression and medium mania, context_avg_duration_calls is medium;0.45734280422371126;0.005241090146750524;0.011530398322851153
For some records in medium depression and medium mania, context_avg_duration_calls is medium;0.2093238624429553;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, context_avg_duration_calls is medium;0.5116495980050896;0.008385744234800839;0.01939203354297694
For some records in low depression and medium mania, context_avg_duration_calls is medium;0.15501706866157705;0.008385744234800839;0.01939203354297694
For almost no records in high depression and low mania, context_avg_duration_calls is medium;0.9761729471724925;0.0041928721174004195;0.007337526205450734
For almost no records in low depression and high mania, context_avg_duration_calls is medium;0.8076429294163806;0.0031446540880503146;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_duration_calls is medium;0.6130216395791471;0.008385744234800839;0.018867924528301886
For some records in high depression and medium mania, context_avg_duration_calls is medium;0.053645027087519566;0.008385744234800839;0.018867924528301886
For almost no records in low depression and low mania, context_avg_duration_calls is high;0.7224829988544565;0.01781970649895178;0.04716981132075472
For some records in medium depression and medium mania, context_avg_duration_calls is high;0.7575757575757576;0.0041928721174004195;0.011530398322851153
For some records in low depression and medium mania, context_avg_duration_calls is high;1.0;0.011530398322851153;0.01939203354297694
For some records in high depression and low mania, context_avg_duration_calls is high;1.0;0.007337526205450734;0.007337526205450734
For some records in low depression and high mania, context_avg_duration_calls is high;1.0;0.006289308176100629;0.011530398322851153
For almost no records in high depression and medium mania, context_avg_duration_calls is high;1.0;0.005241090146750524;0.018867924528301886
For almost no records in low depression and low mania, self_avg_sleep_time is low;1.0;0.006289308176100629;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_sleep_time is low;0.5151515151515282;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, self_avg_sleep_time is low;0.15151515151513842;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_sleep_time is low;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_sleep_time is low;1.0;0.0020964360587002098;0.007337526205450734
For almost no records in low depression and high mania, self_avg_sleep_time is low;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_sleep_time is low;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_sleep_time is medium;0.7777777778087617;0.011530398322851153;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_sleep_time is medium;0.5151515151516703;0.0031446540880503146;0.011530398322851153
For some records in medium depression and medium mania, self_avg_sleep_time is medium;0.1515151515149963;0.0031446540880503146;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_sleep_time is medium;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_sleep_time is medium;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_sleep_time is medium;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_sleep_time is medium;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_sleep_time is high;1.0;0.0010482180293501049;0.04716981132075472
For some records in medium depression and medium mania, self_avg_sleep_time is high;1.0;0.005241090146750524;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_sleep_time is high;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_sleep_time is high;1.0;0.0010482180293501049;0.007337526205450734
For almost no records in low depression and high mania, self_avg_sleep_time is high;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_sleep_time is high;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_comment_len_sleep is low;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_comment_len_sleep is low;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_comment_len_sleep is low;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_comment_len_sleep is low;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_comment_len_sleep is low;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_comment_len_sleep is low;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_comment_len_sleep is medium;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_comment_len_sleep is medium;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_comment_len_sleep is medium;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_comment_len_sleep is medium;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_comment_len_sleep is medium;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_comment_len_sleep is medium;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_comment_len_sleep is high;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_comment_len_sleep is high;1.0;0.0020964360587002098;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_comment_len_sleep is high;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_comment_len_sleep is high;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_comment_len_sleep is high;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_comment_len_sleep is high;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_feeling is low;1.0;0.0010482180293501049;0.04716981132075472
For most records in medium depression and medium mania, self_avg_feeling is low;1.0;0.008385744234800839;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_feeling is low;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_feeling is low;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_feeling is low;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_feeling is low;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_feeling is medium;0.18518518520354543;0.015723270440251572;0.04716981132075472
For some records in low depression and low mania, self_avg_feeling is medium;0.48148148146312103;0.015723270440251572;0.04716981132075472
For most records in medium depression and medium mania, self_avg_feeling is medium;1.0;0.008385744234800839;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_feeling is medium;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_feeling is medium;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_feeling is medium;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_feeling is medium;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_feeling is high;1.0;0.0020964360587002098;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_feeling is high;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_feeling is high;1.0;0.0010482180293501049;0.01939203354297694
For almost no records in high depression and low mania, self_avg_feeling is high;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_feeling is high;1.0;0.0;0.011530398322851153
For almost no records in high depression and medium mania, self_avg_feeling is high;1.0;0.0;0.018867924528301886
For almost no records in low depression and low mania, self_avg_comment_len_mood is low;1.0;0.0;0.04716981132075472
For almost no records in medium depression and medium mania, self_avg_comment_len_mood is low;1.0;0.0;0.011530398322851153
For almost no records in low depression and medium mania, self_avg_comment_len_mood is low;1.0;0.0;0.01939203354297694
For almost no records in high depression and low mania, self_avg_comment_len_mood is low;1.0;0.0;0.007337526205450734
For almost no records in low depression and high mania, self_avg_comment_len_mood is low;1.0;0.0;0.011530398322851153
